"Alamat","Nama Tempat","Rating","Review","Items","W4Efsd 2","W4Efsd 3","W4Efsd 4","W4Efsd 5","W4Efsd 6","UsdlK","lcr4fd href","Cw1rxd","R8c4Qb","Cw1rxd 2","R8c4Qb 2","Jn12ke src","ah5Ghc"
"https://www.google.com/maps/place/Propsychology+Psikologi+dan+Kesehatan+SIM+Balikpapan/data=!4m7!3m6!1s0x2df147ebcd0ca231:0x658faddca716090e!8m2!3d-1.277651!4d116.8349252!16s%2Fg%2F11tcwrxcv6!19sChIJMaIMzetH8S0RDgkWp9ytj2U?authuser=0&hl=id&rclk=1","Propsychology Psikologi dan Kesehatan SIM Balikpapan","5,0","(1)","Psikolog","·","Jl. Jenderal Sudirman, Ruko Bandar","Tutup","· Buka Sen pukul 07.30","·","0812-7076-1840","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pelayanannya ramah"""
"https://www.google.com/maps/place/Psikologi+SIM+Arka+Trans+Psikologi/data=!4m7!3m6!1s0x2df147774b5506c1:0xba7b9d23c32e0eca!8m2!3d-1.277651!4d116.8349252!16s%2Fg%2F11qrkklsnq!19sChIJwQZVS3dH8S0Ryg4uwyOde7o?authuser=0&hl=id&rclk=1","Psikologi SIM Arka Trans Psikologi","4,7","(6)","Psikolog","·","PRCM+WXM, Jl. Jenderal Sudirman, Ruko Bandar Kecamatan","·","Tutup","· Buka Sen pukul 07.30","0811-5403-211","http://www.simonline.arkatranspsikologi.co.id/","","Situs Web","","Rute","",""
"https://www.google.com/maps/place/Relive+Psychological+Service+Center/data=!4m7!3m6!1s0x2dd2452622689aa1:0xfca2b2fb85d75a6f!8m2!3d-8.7999975!4d115.1851802!16s%2Fg%2F11kb_8xcjp!19sChIJoZpoIiZF0i0Rb1rXhfuyovw?authuser=0&hl=id&rclk=1","Relive Psychological Service Center","5,0","(137)","Psikolog","·","Jl. Nuansa Utama No.6x","Tutup","· Buka Sen pukul 09.00","·","0878-4090-1703","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Nyaman banget konseling disini karena pelayanan ramah dan helpful."""
"https://www.google.com/maps/place/Ni+Ketut+Jeni+Adhi+Psikolog+%28Tema+Insani%29/data=!4m7!3m6!1s0x2dd23b5a124cdf6f:0xc652f85cba9b1caa!8m2!3d-8.5375936!4d115.1327132!16s%2Fg%2F11hdj9xn02!19sChIJb99MElo70i0Rqhybulz4UsY?authuser=0&hl=id&rclk=1","Ni Ketut Jeni Adhi Psikolog (Tema Insani)","4,4","(9)","Psikolog","·","Gg. III No.16","Tutup","· Buka Sen pukul 08.00","·","0812-3961-4056","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Menenangkan dan sangat membantu"""
"https://www.google.com/maps/place/Praktik+Psikolog/data=!4m7!3m6!1s0x2dcbeb00057c83b1:0xd45f7f8127b34bfb!8m2!3d-8.4830728!4d117.4692048!16s%2Fg%2F11y489mbgq!19sChIJsYN8BQDryy0R-0uzJ4F_X9Q?authuser=0&hl=id&rclk=1","Praktik Psikolog","3,7","(3)","Psikolog","·","GF99+5R3","Tutup","· Buka Sen pukul 09.00","·","0878-3803-0441","","","Rute","","","",""
"https://www.google.com/maps/place/Yayasan+Benih+Sepe+Triel+Asri/data=!4m7!3m6!1s0x2c56837f745e0195:0x1efa9a123ece5f4!8m2!3d-10.1559682!4d123.6297111!16s%2Fg%2F11fsj85wvv!19sChIJlQFedH-DViwR9OXsI6Gp7wE?authuser=0&hl=id&rclk=1","Yayasan Benih Sepe Triel Asri","5,0","(46)","Klinik Medis","·","Unnamed Road","Tutup","· Buka Sen pukul 10.00","·","0858-0858-5688","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempat terbaik untuk konsultasi, terapi perkembangan, dan day care."""
"https://www.google.com/maps/place/Yayasan+Psikologi+Clarinta/data=!4m7!3m6!1s0x2df14956057b3557:0x31dcd515057174aa!8m2!3d-1.2216657!4d116.8426905!16s%2Fg%2F11nmrg8jwc!19sChIJVzV7BVZJ8S0RqnRxBRXV3DE?authuser=0&hl=id&rclk=1","Yayasan Psikologi Clarinta","5,0","(2)","Psikolog","·","belakang pool bis pulau indah, Pondok Anggun Kencana No.KM 3, RT.19/RW.no.86","Tutup","· Buka Sen pukul 08.00","·","0813-4739-8169","","","Rute","","","",""
"https://www.google.com/maps/place/YOUNG+GENERATION+CENTER+%28+Layanan+Psikologi+dan+Terapi+Tumbuh+Kembang+Anak%29/data=!4m7!3m6!1s0x2df1470020c33455:0xc06a48408e2eaf3e!8m2!3d-1.2386935!4d116.8526348!16s%2Fg%2F11ym2vbjq2!19sChIJVTTDIABH8S0RPq8ujkBIasA?authuser=0&hl=id&rclk=1","YOUNG GENERATION CENTER ( Layanan Psikologi dan Terapi Tumbuh Kembang Anak)","4,9","(16)","Psikolog Anak","·","QV63+G3C, Jl. DI. Panjaitan","·","Tutup","· Buka Sen pukul 09.00","0851-3888-2995","https://www.instagram.com/younggeneration.center?igsh=MW16cWc3bGlpbTRzdQ==","","Situs Web","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Terapis ramah,sabar,pelayanan bagus."""
"https://www.google.com/maps/place/Yayasan+Psikologi+Clarinta,+Klinik+Psikologi+Anak+dan+Keluarga+%28ABK%29/data=!4m7!3m6!1s0x2df147a47b6be1bd:0xac3efb067b4f3aca!8m2!3d-1.2216505!4d116.8428112!16s%2Fg%2F11fcmvnsxy!19sChIJveFre6RH8S0RyjpPewb7Pqw?authuser=0&hl=id&rclk=1","Yayasan Psikologi Clarinta, Klinik Psikologi Anak dan Keluarga (ABK)","4,3","(6)","Psikolog","·","Pondok Anggun Kencana No.86, RT.09","Tutup","· Buka Sen pukul 08.00","·","0813-4739-8169","","","Rute","","","",""
"https://www.google.com/maps/place/Klinik+Psikologi+PCC+%28Psychological+Comfort+Center%29/data=!4m7!3m6!1s0x2df1493adfbacf27:0xc70a760db41948f!8m2!3d-1.1979188!4d116.8506467!16s%2Fg%2F11s2j1k_gc!19sChIJJ8-63zpJ8S0Rj5RB22CncAw?authuser=0&hl=id&rclk=1","Klinik Psikologi PCC (Psychological Comfort Center)","","","Klinik Pengajaran Psikologi","·","Perumahan Graha Indah, Blk. J No.13, Rt 04","Tutup","· Buka Sen pukul 17.00","·","0819-4530-0004","","","Rute","","","",""
"https://www.google.com/maps/place/Psikolog+Ilham+Dewi+Sukamembah,+S.+Psi./data=!4m7!3m6!1s0x2dd23a56cc444c91:0xcc83bb2d139eb43d!8m2!3d-8.5392718!4d115.1335825!16s%2Fg%2F11fzb1d7mg!19sChIJkUxEzFY60i0RPbSeEy27g8w?authuser=0&hl=id&rclk=1","Psikolog Ilham Dewi Sukamembah, S. Psi.","3,0","(4)","Psikolog","·","F46M+7CW, Jl. Ks. Tubun","","","","","","","Rute","","","",""
"https://www.google.com/maps/place/kemarihope+-+Layanan+Psikologi/data=!4m7!3m6!1s0x65fc2159c4f833dd:0x3be58ff9416536a8!8m2!3d-8.5272796!4d115.1298678!16s%2Fg%2F11yv2j_j28!19sChIJ3TP4xFkh_GURqDZlQfmP5Ts?authuser=0&hl=id&rclk=1","kemarihope - Layanan Psikologi","5,0","(1)","Psikolog","·","Jl. Gunung Agung Sebelah SMAN 1 No.118","·","Tutup","· Buka Sen pukul 15.00","0821-4493-2499","https://www.instagram.com/kemarihope/","","Situs Web","","Rute","",""
"https://www.google.com/maps/place/Praktik+Psikolog+Titut+Esti+Koeswardani,+M.Psi.,+Psikolog/data=!4m7!3m6!1s0x2dd207f78c6ccba3:0x677a27e831b407ff!8m2!3d-8.4438674!4d115.5882653!16s%2Fg%2F11s7lqrjz5!19sChIJo8tsjPcH0i0R_we0Megnemc?authuser=0&hl=id&rclk=1","Praktik Psikolog Titut Esti Koeswardani, M.Psi., Psikolog","5,0","(7)","Psikolog","·","Perumahan Graha Karangasem Residence Blok B1 Jl. Veteran Bypass Jalur 11","·","Tutup","· Buka pukul 15.00","0895-3859-32921","https://baliempower.travabali.com/","","Situs Web","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png",""""
"","","","","","","","","","","","","","","","","",""
