"Alamat","Nama Tempat","Rating","Review","Items","W4Efsd 2","W4Efsd 3","W4Efsd 4","W4Efsd 5","W4Efsd 6","UsdlK","lcr4fd href","Cw1rxd","R8c4Qb","Cw1rxd 2","R8c4Qb 2","Jn12ke src","ah5Ghc"
"https://www.google.com/maps/place/Biro+Pisikologi+Dasa+Bratha/data=!4m7!3m6!1s0x2dd23f6cd7d27203:0xe86a283dec442e7d!8m2!3d-8.6298914!4d115.2217944!16s%2Fg%2F1pzt9849k!19sChIJA3LS12w_0i0RfS5E7D0oaug?authuser=0&hl=id&rclk=1","Biro Pisikologi Dasa Bratha","4,3","(7)","Psikolog","·","Perum Pratama, Jl. Gatot Subroto I No.58B","Buka","· Tutup pukul 17.30","·","(0361) 8450187","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Terima kasih Biro"
"https://www.google.com/maps/place/Praktek+Psikologi+%22Teduh+Jiwa%22/data=!4m7!3m6!1s0x2dd23f63830ffd05:0xfffb2e35c143edfe!8m2!3d-8.6693486!4d115.2508586!16s%2Fg%2F11k51zflqf!19sChIJBf0Pg2M_0i0R_u1DwTUu-_8?authuser=0&hl=id&rclk=1","Praktek Psikologi ""Teduh Jiwa""","","","Psikolog","·","Jl. Sedap Malam No.90","Buka","· Tutup pukul 18.00","·","0821-4491-6261","","","Rute","","","",""
"https://www.google.com/maps/place/Ni+Ketut+Jeni+Adhi+Psikolog+%28Tema+Insani%29/data=!4m7!3m6!1s0x2dd23b5a124cdf6f:0xc652f85cba9b1caa!8m2!3d-8.5375936!4d115.1327132!16s%2Fg%2F11hdj9xn02!19sChIJb99MElo70i0Rqhybulz4UsY?authuser=0&hl=id&rclk=1","Ni Ketut Jeni Adhi Psikolog (Tema Insani)","4,4","(9)","Psikolog","·","Gg. III No.16","Tutup","· Buka Sen pukul 08.00","·","0812-3961-4056","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Menenangkan dan sangat membantu"""
"https://www.google.com/maps/place/Griya+Tarot+Psikologi+Dan+Hypnomotivasi/data=!4m7!3m6!1s0x2dd23ed18e6aa88b:0x2d5b54891848b4f4!8m2!3d-8.6025395!4d115.1954855!16s%2Fg%2F11c4k5d7h8!19sChIJi6hqjtE-0i0R9LRIGIlUWy0?authuser=0&hl=id&rclk=1","Griya Tarot Psikologi Dan Hypnomotivasi","4,3","(4)","Rumah Sakit Jiwa","·","95WW+X5Q, Gg. Batur Sari","Tutup","· Buka Sen pukul 10.00","·","0822-4704-8844","","","Rute","","","",""
"https://www.google.com/maps/place/Psiko+Udayana+Learning+Center/data=!4m7!3m6!1s0x2dd2409ec129a6ab:0x36e1338f4ab6073b!8m2!3d-8.6540116!4d115.2168799!16s%2Fg%2F11fy_pspv2!19sChIJq6YpwZ5A0i0ROwe2So8z4TY?authuser=0&hl=id&rclk=1","Psiko Udayana Learning Center","5,0","(7)","Psikolog","·","Jl. Veteran No.5","Tutup","· Buka Sen pukul 09.00","·","(0361) 244957","","","Rute","","","","Layanan di tempat"
"https://www.google.com/maps/place/Lembaga+Psikologi+Terapan+Bahagia/data=!4m7!3m6!1s0x2dd23f3b9c74aea7:0x8794e093adb0ad6b!8m2!3d-8.6237065!4d115.2056567!16s%2Fg%2F1pzvnzh7b!19sChIJp650nDs_0i0Ra62wrZPglIc?authuser=0&hl=id&rclk=1","Lembaga Psikologi Terapan Bahagia","","","Psikolog","·","Jl. Tunggul Ametung III A No.9","Buka","· Tutup pukul 20.00","·","0811-389-417","","","Rute","","","",""
"https://www.google.com/maps/place/Preema+Psikologi/data=!4m7!3m6!1s0x2dd2196a2dd444fd:0x12744e8f93481573!8m2!3d-8.4593596!4d115.3526396!16s%2Fg%2F11h4pwt0wq!19sChIJ_UTULWoZ0i0RcxVIk49OdBI?authuser=0&hl=id&rclk=1","Preema Psikologi","5,0","(2)","Psikolog","·","Jl. Brigjen Ngurah Rai No.18","Tutup","· Buka Sen pukul 15.00","·","0823-4147-9469","","","Rute","","","",""
"https://www.google.com/maps/place/%28Praktik+Psikolog+Denpasar%29/data=!4m7!3m6!1s0x2dd24147449c01d3:0x8ec092567cbd3e71!8m2!3d-8.6759424!4d115.2302677!16s%2Fg%2F11h76593vm!19sChIJ0wGcREdB0i0RcT69fFaSwI4?authuser=0&hl=id&rclk=1","(Praktik Psikolog Denpasar)","5,0","(10)","Psikolog","·","Jl. Tukad Musi No.17A","","","","","","","Rute","","","",""
"https://www.google.com/maps/place/Griya+Psikologi%2FBunda+Kita+Daycare+Denpasar/data=!4m7!3m6!1s0x2dd23fd7ad3603e5:0xc92a35acd25ab0a1!8m2!3d-8.6439927!4d115.230415!16s%2Fg%2F11fjtn_dl3!19sChIJ5QM2rdc_0i0RobBa0qw1Ksk?authuser=0&hl=id&rclk=1","Griya Psikologi/Bunda Kita Daycare Denpasar","5,0","(2)","Psikolog Anak","·","Jl. Kenyeri No.52","Tutup","· Buka Sen pukul 07.00","·","0822-2149-2203","","","Rute","","","",""
"https://www.google.com/maps/place/Praktek+Psikologi+Drs.+Mad+Basri,+Psikolog/data=!4m7!3m6!1s0x2dd219c2e8eb821b:0xdb274cb4b79f56a2!8m2!3d-8.4673598!4d115.3527541!16s%2Fg%2F11vwgp0pc3!19sChIJG4Lr6MIZ0i0Rolaft7RMJ9s?authuser=0&hl=id&rclk=1","Praktek Psikologi Drs. Mad Basri, Psikolog","","","Klinik Medis","·","G9M3+342, Jl. Brigjen Ngurah Rai","","","","","","","Rute","","","",""
"https://www.google.com/maps/place/Pradnyagama+Singaraja/data=!4m7!3m6!1s0x2dd19b8c6735dfff:0x6e230582935d64a1!8m2!3d-8.123716!4d115.0767472!16s%2Fg%2F11k8jc4kq0!19sChIJ_981Z4yb0S0RoWRdk4IFI24?authuser=0&hl=id&rclk=1","Pradnyagama Singaraja","4,8","(15)","Klinik Kesehatan Mental","·","Jl. Toya Anakan 2, Perum Graha Asri LC 8 Timur, Blok B No 15","·","Tutup","· Buka Sen pukul 08.00","0812-3679-4283","http://psikologibali.com/","","Situs Web","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Meskipun baru pertemuan pertama tp sudah sangat memuaskan"""
"https://www.google.com/maps/place/Bali+Counseling+Room/data=!4m7!3m6!1s0x2dd2411ed0f5f461:0xf455a57b2b6c018a!8m2!3d-8.6508442!4d115.2131647!16s%2Fg%2F11gz9q533d!19sChIJYfT10B5B0i0RigFsK3ulVfQ?authuser=0&hl=id&rclk=1","Bali Counseling Room","4,9","(35)","Rumah Sakit Jiwa","·","Jl. Kartini No.105","Tutup","· Buka Sen pukul 09.00","·","0877-7456-8080","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""awalnya saya mencoba mengabaikan dan berharap hilang dengan sendirinya."""
"https://www.google.com/maps/place/Psikolog+Ilham+Dewi+Sukamembah,+S.+Psi./data=!4m7!3m6!1s0x2dd23a56cc444c91:0xcc83bb2d139eb43d!8m2!3d-8.5392718!4d115.1335825!16s%2Fg%2F11fzb1d7mg!19sChIJkUxEzFY60i0RPbSeEy27g8w?authuser=0&hl=id&rclk=1","Psikolog Ilham Dewi Sukamembah, S. Psi.","3,0","(4)","Psikolog","·","F46M+7CW, Jl. Ks. Tubun","","","","","","","Rute","","","",""
"https://www.google.com/maps/place/Tulip+Psikologi+Banyuwangi/data=!4m7!3m6!1s0x2dd15bacb5cf382d:0xb88b6a9d19ecbede!8m2!3d-8.2303359!4d114.3653979!16s%2Fg%2F11h51bm3dg!19sChIJLTjPtaxb0S0R3r7sGZ1qi7g?authuser=0&hl=id&rclk=1","Tulip Psikologi Banyuwangi","5,0","(550)","Psikolog","·","Jl. Ikan Lele No.17","·","Tutup","· Buka Sen pukul 08.00","0852-3393-9329","http://www.tulippsikologi.com/","","Situs Web","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempat"
"https://www.google.com/maps/place/Griya+Sehat+Cempaka+Karangasem/data=!4m7!3m6!1s0x2dd207005f5a5c95:0x71db529ccb90edfc!8m2!3d-8.440286!4d115.5942043!16s%2Fg%2F11w1d66zzp!19sChIJlVxaXwAH0i0R_O2Qy5xS23E?authuser=0&hl=id&rclk=1","Griya Sehat Cempaka Karangasem","5,0","(3)","Psikolog","·","HH5V+VMP, Jl. Banteng","","","","0895-3859-32921","https://www.instagram.com/griyasehatcempaka_karangasem?igsh=cmlqMWM0Mmp0cTMw","","Situs Web","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Penyedia layanan"
"https://www.google.com/maps/place/Kinasih/data=!4m7!3m6!1s0x2dd23f2eb228b889:0x80c6840213e5f2c4!8m2!3d-8.6163094!4d115.1957446!16s%2Fg%2F11fylkbhq9!19sChIJibgosi4_0i0RxPLlEwKExoA?authuser=0&hl=id&rclk=1","Kinasih","5,0","(3)","Psikolog Anak","·","Jl. Mirah Cemp. I No.10","","","","(0361) 422515","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""ruang yang nyaman untuk berbagi kasih dg anak-anak"""
"https://www.google.com/maps/place/Psikologi+Banyuwangi+An+Moerty/data=!4m7!3m6!1s0x2dd1450011c5799d:0xf39dd47429df5a03!8m2!3d-8.2074744!4d114.3703249!16s%2Fg%2F11vzy1dyk6!19sChIJnXnFEQBF0S0RA1rfKXTUnfM?authuser=0&hl=id&rclk=1","Psikologi Banyuwangi An Moerty","5,0","(348)","Psikolog","·","Jl. Progo No.50","","","","0822-3339-2179","http://psikologibanyuwangi.com/","","Situs Web","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Terimakasih bu betty, sudah membantu saya berdamai dengan masa lalu."""
"https://www.google.com/maps/place/Masih+Ada+Hari+Esok+Foundation/data=!4m7!3m6!1s0x23e21ece09d5235d:0x5353b9fb9ec352ed!8m2!3d-6.2192309!4d106.8649786!16s%2Fg%2F11rxzx4571!19sChIJXSPVCc4e4iMR7VLDnvu5U1M?authuser=0&hl=id&rclk=1","Masih Ada Hari Esok Foundation","5,0","(96)","Klinik Kesehatan Mental","·","Jl. Jatinegara Barat 1 No.133f, RT.2/RW.2","·","Buka 24 jam","","0822-6000-1075","http://masihadahariesok.com/","","Situs Web","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""konten yang bermanfaat, terutama buat para penyintas, terimakasih"""
"https://www.google.com/maps/place/Psikolog+Putu+Widiastiti,+S.Psi,+M.Psi.+Psikologi/data=!4m7!3m6!1s0x2dd19183eb70d507:0x3695f17358e2e92d!8m2!3d-8.1031439!4d115.0951977!16s%2Fg%2F11rgrrg9_s!19sChIJB9Vw64OR0S0RLeniWHPxlTY?authuser=0&hl=id&rclk=1","Psikolog Putu Widiastiti, S.Psi, M.Psi. Psikologi","","","Psikolog","·","Jl. Pulau Riau No.24","","","","","","","Rute","","","",""
"https://www.google.com/maps/place/Tes+psilologi+SIM/data=!4m7!3m6!1s0x2dd1914b330a0e85:0xb60442a0ca24b3f5!8m2!3d-8.1030869!4d115.0953809!16s%2Fg%2F11hdjc01c1!19sChIJhQ4KM0uR0S0R9bMkyqBCBLY?authuser=0&hl=id&rclk=1","Tes psilologi SIM","2,0","(5)","Psikolog","·","V3WW+Q56","","","","","","","Rute","","","",""
"","","","","","","","","","","","","","","","","",""
