"Alamat","Nama Tempat","Rating","Review","Items","W4Efsd 2","W4Efsd 3","W4Efsd 4","W4Efsd 5","W4Efsd 6","UsdlK","lcr4fd href","Cw1rxd","R8c4Qb","Cw1rxd 2","R8c4Qb 2","Jn12ke src","ah5Ghc"
"https://www.google.com/maps/place/Biro+Psikologi+Bonafide/data=!4m7!3m6!1s0x2d93ed3b6fe5431d:0x811bfb5fc0de4186!8m2!3d-3.0873069!4d119.8556654!16s%2Fg%2F11rn4mm07t!19sChIJHUPlbzvtky0RhkHewF_7G4E?authuser=0&hl=id&rclk=1","Biro Psikologi Bonafide","5,0","(1)","Psikolog","·","Jl. Pongtiku","Tutup","· Buka Sen pukul 10.00","·","0877-7456-1000","","","Rute","","","",""
"https://www.google.com/maps/place/Tes+Psikologi+PrimaBerta/data=!4m7!3m6!1s0x32792bf16dfb7459:0x106beb718980107d!8m2!3d0.5615025!4d123.0450802!16s%2Fg%2F11fl762v_n!19sChIJWXT7bfEreTIRfRCAiXHraxA?authuser=0&hl=id&rclk=1","Tes Psikologi PrimaBerta","4,9","(39)","Layanan Pengujian Pendidikan","·","Kompleks Perum Griya, Jl. Jkt","Buka","· Tutup pukul 17.00","·","0813-4006-3303","https://sites.google.com/view/primaberta","","Situs Web","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pelayanannya sangat profesional."""
"https://www.google.com/maps/place/Terapi+dan+Konsultasi+Psikologi/data=!4m7!3m6!1s0x2e68b1448bfa036f:0x6a06ff6e9e5d01c4!8m2!3d-7.1911032!4d107.8869553!16s%2Fg%2F11j4z0yqry!19sChIJbwP6i0SxaC4RxAFdnm7_Bmo?authuser=0&hl=id&rclk=1","Terapi dan Konsultasi Psikologi","4,9","(99)","Psikolog","·","Jl. Otista","Buka","· Tutup pukul 17.00","·","0852-4516-2629","https://www.wahanabahagia.com/","","Situs Web","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Setelah konsultasi dan therapy saya merasa lebih baik dr sblmnya🙏💯"""
"https://www.google.com/maps/place/PT.+MARLY+OPTIMA+INDONESIA+%28GRHA+MARLY%29/data=!4m7!3m6!1s0x2dbee2f34514ea65:0xf6f689a85bf043a6!8m2!3d-5.176847!4d119.4409228!16s%2Fg%2F1pzsfs6cj!19sChIJZeoURfPivi0RpkPwW6iJ9vY?authuser=0&hl=id&rclk=1","PT. MARLY OPTIMA INDONESIA (GRHA MARLY)","4,8","(11)","Psikolog","·","·","Tutup","· Buka Sen pukul 09.00","Jalan Monumen Emmy Saelan Kompleks Graha Sari Blok B4-6, Tidung","0821-8700-1289","https://marly.co.id/","","Situs Web","","Rute","",""
"https://www.google.com/maps/place/Psikolog+Klinis+Annisya+Muthmainnah+T,+M.Psi.,+Psikolog+-+Carnatia+Development+Center/data=!4m7!3m6!1s0x2df67f200c3a5dc1:0x2860d709d31fbae1!8m2!3d-0.5253735!4d117.1287325!16s%2Fg%2F11wb1hjrr9!19sChIJwV06DCB_9i0R4bof0wnXYCg?authuser=0&hl=id&rclk=1","Psikolog Klinis Annisya Muthmainnah T, M.Psi., Psikolog - Carnatia Development Center","5,0","(17)","Psikolog","·","Perumahan KORPRI 2, Jl. Apt. Pranoto No.22 Blok L2","Buka","· Tutup pukul 21.00","·","0851-9625-1335","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""respon chat cepat, penjelasan alur dan administrasi juga jelas"""
"https://www.google.com/maps/place/Lembaga+Psikologi+Intelektualita/data=!4m7!3m6!1s0x2dbee296602eb4fd:0x7bf59dcc6388b7ee!8m2!3d-5.1629346!4d119.4335151!16s%2Fg%2F1hc51yr20!19sChIJ_bQuYJbivi0R7reIY8yd9Xs?authuser=0&hl=id&rclk=1","Lembaga Psikologi Intelektualita","4,8","(43)","Konsultan","·","·","Tutup","· Buka Sen pukul 08.00","Jl. Faisal IV No.18","0858-2400-2343","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Staffnya profesional, ramah dan memberikan petunjuk dengan jelas"""
"https://www.google.com/maps/place/RUMAH+KASYIM/data=!4m7!3m6!1s0x2d948925567b3e3d:0xf77732a6ac6cd892!8m2!3d-3.4307366!4d119.3418384!16s%2Fg%2F11tx_sxv72!19sChIJPT57ViWJlC0RkthsrKYyd_c?authuser=0&hl=id&rclk=1","RUMAH KASYIM","","","Psikiater anak","·","Jl. Olah Raga","","","","0838-7063-4599","","","Rute","","","",""
"https://www.google.com/maps/place/Praktek+Psikolog+DR.+Anik+Indarwati,+S.Psi.,+M.Pd.,+Psikolog/data=!4m7!3m6!1s0x32792da9196fed85:0xe3fadbf9845d8846!8m2!3d0.6064921!4d123.0310858!16s%2Fg%2F11vrvx1cv3!19sChIJhe1vGakteTIRRohdhPnb-uM?authuser=0&hl=id&rclk=1","Praktek Psikolog DR. Anik Indarwati, S.Psi., M.Pd., Psikolog","5,0","(43)","J24J+HCW, Jl. Abdul Gandi Pajuhi Gang SD Negeri 6","","·","Tutup","· Buka pukul 16.00","","0853-9966-0000","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Sangat bagus pelayanannya"""
"https://www.google.com/maps/place/Metamorfosa+Psikologi/data=!4m7!3m6!1s0x2d8be93d8ca84e0f:0x8f2f39a310843db!8m2!3d-0.8442236!4d119.9113707!16s%2Fg%2F11pdrr8rg5!19sChIJD06ojD3piy0R20MIMZrz8gg?authuser=0&hl=id&rclk=1","Metamorfosa Psikologi","","","Psikolog","·","Depan Stasiun RTV, Jl. Untad I Bumi Roviega","Tutup","· Buka Sen pukul 08.00","·","0859-7257-9755","","","Rute","","","",""
"https://www.google.com/maps/place/Praktik+Psikolog+Nurul+Abrari/data=!4m7!3m6!1s0x32792f3f1646047f:0x662dc507cc16b54d!8m2!3d0.6243537!4d122.97084!16s%2Fg%2F11y1xbr2nf!19sChIJfwRGFj8veTIRTbUWzAfFLWY?authuser=0&hl=id&rclk=1","Praktik Psikolog Nurul Abrari","5,0","(2)","Psikolog","·","JXFC+P8W, Jl. A. Otoluwa","Tutup","· Buka Sen pukul 09.00","·","0851-6683-0030","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Sangat rekomen 👍🏻👍🏻"""
"https://www.google.com/maps/place/Psikologi+SIM+Arka+Trans+Psikologi+Penajam+Paser+Utara/data=!4m7!3m6!1s0x2df13f149ff9f0c1:0xd1fbbc2b05c74872!8m2!3d-1.3043014!4d116.733771!16s%2Fg%2F11lrzvbgxq!19sChIJwfD5nxQ_8S0RckjHBSu8-9E?authuser=0&hl=id&rclk=1","Psikologi SIM Arka Trans Psikologi Penajam Paser Utara","5,0","(6)","Psikolog","·","Jl. Penajam-Kuaro No.230","Tutup","· Buka Sen pukul 07.30","·","0812-1740-4037","","","Rute","","","",""
"https://www.google.com/maps/place/Gerda+Akbar,+M.Psi.,+Psikolog/data=!4m7!3m6!1s0x2df67f80430a8f41:0x8b25032093ce5b42!8m2!3d-0.4286693!4d116.9846673!16s%2Fg%2F11hrlfp6cw!19sChIJQY8KQ4B_9i0RQlvOkyADJYs?authuser=0&hl=id&rclk=1","Gerda Akbar, M.Psi., Psikolog","4,8","(13)","Psikolog","·","Jl. Gn. Jati No.95b","Tutup","· Buka Sen pukul 07.30","·","0822-5647-5800","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Udah pernah ketemu sekali, dan masih mengingat terapi 54321"""
"https://www.google.com/maps/place/Vhera+Naya+Sasa/data=!4m7!3m6!1s0x2d8bedc9519a86b7:0x931490f28dd5e848!8m2!3d-0.9064833!4d119.8616769!16s%2Fg%2F11fl3yl6gz!19sChIJt4aaUcntiy0RSOjVjfKQFJM?authuser=0&hl=id&rclk=1","Vhera Naya Sasa","","","Psikolog","·","Jl S Jl. Sungai Ogotion No.12b","","","","0813-5437-3817","","","Rute","","","",""
"","","","","","","","","","","","","","","","","",""
