"Alamat","Nama Tempat","Rating","Review","Items","W4Efsd 2","W4Efsd 3","W4Efsd 4","W4Efsd 5","W4Efsd 6","UsdlK","Cw1rxd","R8c4Qb","Jn12ke src","ah5Ghc","lcr4fd href","Cw1rxd 2","R8c4Qb 2"
"https://www.google.com/maps/place/Yayasan+Praktek+Psikolog+Indonesia+Cabang+Medan/data=!4m7!3m6!1s0x3031312f836ee307:0x2a14222a8523abc7!8m2!3d3.587685!4d98.6611627!16s%2Fg%2F11jsq8djx5!19sChIJB-Nugy8xMTARx6sjhSoiFCo?authuser=0&hl=id&rclk=1","Yayasan Praktek Psikolog Indonesia Cabang Medan","5,0","(5)","Psikolog","·","Cradle Office, YPPI Cabang Medan, Jl. Iskandar Muda No.127","Tutup","· Buka Sen pukul 08.00","·","0878-8718-4585","","Situs Web","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Saya ada yayasan auliya hatimu ardhi khusus untuk ODGJ dan abk""","http://www.praktekpsikolog.com/","","Rute"
"https://www.google.com/maps/place/Praktek+Psikolog+Halimatus+Sakdiyah+Lubis,+S.Psi,+M.Psi,+Psikolog+Kota+Tebing+Tinggi/data=!4m7!3m6!1s0x30316165840a94cb:0xcd987ee651130197!8m2!3d3.3005267!4d99.1232736!16s%2Fg%2F11qg6pdf6l!19sChIJy5QKhGVhMTARlwETUeZ-mM0?authuser=0&hl=id&rclk=1","Praktek Psikolog Halimatus Sakdiyah Lubis, S.Psi, M.Psi, Psikolog Kota Tebing Tinggi","5,0","(33)","Psikolog","·","Perumahan Bayu Permai No. 1 Jalan Jend. Gatot Subroto Lk. II","Tutup","· Buka Sen pukul 15.00","·","0811-1155-055","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","","",""
"https://www.google.com/maps/place/STIFIn+Brain+Medan+Tembung/data=!4m7!3m6!1s0x303131ac633926a5:0xbcc16a87fc665e22!8m2!3d3.5854557!4d98.7386469!16s%2Fg%2F11h1177_ff!19sChIJpSY5Y6wxMTARIl5m_Idqwbw?authuser=0&hl=id&rclk=1","STIFIn Brain Medan Tembung","5,0","(3)","Psikolog","·","Jl. Ps. V No.81","Buka","· Tutup pukul 17.00","·","0811-6488-899","","Situs Web","","","https://stifinbrain.com/","","Rute"
"https://www.google.com/maps/place/Dr.+Wijaya+Taufik+Tiji/data=!4m7!3m6!1s0x3031310901089993:0x6d0cbf208e4bcc56!8m2!3d3.592654!4d98.7090339!16s%2Fg%2F11gddh5jd4!19sChIJk5kIAQkxMTARVsxLjiC_DG0?authuser=0&hl=id&rclk=1","Dr. Wijaya Taufik Tiji","4,7","(98)","Psikiater","·","Jl. Pukat V No.44","Tutup","· Buka Sen pukul 15.30","·","0812-6075-584","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Best service… dok nya baik banget""","","",""
"https://www.google.com/maps/place/Praktek+Psikolog+Mandiri+%28Diah+Utaminingsih,+S.Psi.,+M.A.,+Psi.%29/data=!4m7!3m6!1s0x2e40dbe87913d49d:0x9f41707d09a6dfec!8m2!3d-5.4231515!4d105.2764353!16s%2Fg%2F11t31_6t_d!19sChIJndQTeejbQC4R7N-mCX1wQZ8?authuser=0&hl=id&rclk=1","Praktek Psikolog Mandiri (Diah Utaminingsih, S.Psi., M.A., Psi.)","5,0","(72)","Psikolog","·","Gg. Dewi Sri No.96","Tutup","· Buka Sen pukul 15.45","·","0812-7262-6858","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Sangat rekomen untuk konseling dengan Ibu Diah.""","","",""
"https://www.google.com/maps/place/Klinik+Koseling+Umum+Jambi/data=!4m7!3m6!1s0x2e2589c996364b0d:0xecc58be2214db9f5!8m2!3d-1.5957105!4d103.5694859!16s%2Fg%2F11qmx92rh9!19sChIJDUs2lsmJJS4R9blNIeKLxew?authuser=0&hl=id&rclk=1","Klinik Koseling Umum Jambi","5,0","(3)","Jasa Konsultasi CV","·","·","Buka","· Tutup pukul 17.00","Jl. Dr. Tazar No.107","0813-8486-7648","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","","",""
"https://www.google.com/maps/place/Pusat+Layanan+Praktik+Psikologi/data=!4m7!3m6!1s0x30313aaf65e1f467:0x8952fdba211d3970!8m2!3d3.5338745!4d98.6704382!16s%2Fg%2F11h4n1d7j1!19sChIJZ_ThZa86MTARcDkdIbr9Uok?authuser=0&hl=id&rclk=1","Pusat Layanan Praktik Psikologi","5,0","(1)","Klinik Medis","·","Jl. Karya Bakti No.81A","","","","","","Rute","","","","",""
"https://www.google.com/maps/place/Klinik+Mitra/data=!4m7!3m6!1s0x2e3b766b6f2058f7:0xa48d8b5ee1733f20!8m2!3d-2.973919!4d104.7706149!16s%2Fg%2F1hm55r0j_!19sChIJ91ggb2t2Oy4RID9z4V6LjaQ?authuser=0&hl=id&rclk=1","Klinik Mitra","4,6","(49)","Klinik Medis","·","·","Buka","· Tutup pukul 12.00","Jl. Dr. M. Isa No.142","(0711) 352196","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Dokter-dokternya recommended apalagi dokter gigi 👍👍 saya pasien Drg.""","","",""
"https://www.google.com/maps/place/YOUNG+GENERATION+CENTER+%28+Layanan+Psikologi+dan+Terapi+Tumbuh+Kembang+Anak%29/data=!4m7!3m6!1s0x2df1470020c33455:0xc06a48408e2eaf3e!8m2!3d-1.2386935!4d116.8526348!16s%2Fg%2F11ym2vbjq2!19sChIJVTTDIABH8S0RPq8ujkBIasA?authuser=0&hl=id&rclk=1","YOUNG GENERATION CENTER ( Layanan Psikologi dan Terapi Tumbuh Kembang Anak)","4,9","(16)","Psikolog Anak","·","QV63+G3C, Jl. DI. Panjaitan","Tutup","· Buka Sen pukul 09.00","·","0851-3888-2995","","Situs Web","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Terapis ramah,sabar,pelayanan bagus.""","https://www.instagram.com/younggeneration.center?igsh=MW16cWc3bGlpbTRzdQ==","","Rute"
"https://www.google.com/maps/place/Praktek+Psikolog+Dian+Syafitrah/data=!4m7!3m6!1s0x2e258f1653baccc9:0x3960328b578a7a68!8m2!3d-1.6277317!4d103.6442672!16s%2Fg%2F11fn3_bhk6!19sChIJycy6UxaPJS4RaHqKV4syYDk?authuser=0&hl=id&rclk=1","Praktek Psikolog Dian Syafitrah","5,0","(3)","Psikolog","·","Jl. Ki Bajuri","","","","0853-8186-0113","","Rute","","","","",""
"https://www.google.com/maps/place/Praktek+Psikolog+Klinis+Dr.+Emilya+Ginting,+M.Psi.,+CPH.t,+Psikolog./data=!4m7!3m6!1s0x303131cbc21e8531:0xb54b183691b18c26!8m2!3d3.5856115!4d98.6769029!16s%2Fg%2F11z9jd9w28!19sChIJMYUewssxMTARJoyxkTYYS7U?authuser=0&hl=id&rclk=1","Praktek Psikolog Klinis Dr. Emilya Ginting, M.Psi., CPH.t, Psikolog.","5,0","(7)","Psikolog","·","Komplek Zilenia Residence, Jl. Listrik No.1, Jl Abadi No.A1","Buka","· Tutup pukul 17.30","·","0815-3026-653","","Situs Web","","","https://www.alodokter.com/cari-dokter/emilya-ginting-spsi-mpsi-psikolog","","Rute"
"https://www.google.com/maps/place/Klinik+Psikologi+RSJ+Babel/data=!4m7!3m6!1s0x2e22f30834a4a9e5:0x849e6bf71f867dda!8m2!3d-1.8965351!4d106.1113101!16s%2Fg%2F11fmql4vhy!19sChIJ5amkNAjzIi4R2n2GH_drnoQ?authuser=0&hl=id&rclk=1","Klinik Psikologi RSJ Babel","","","Rumah Sakit","·","Jl. Jenderal Sudirman No.345","Buka","· Tutup pukul 12.00","","","","Rute","","","","",""
"https://www.google.com/maps/place/CV.+Psikologi+Ceria/data=!4m7!3m6!1s0x2e36bbe0bc819ae7:0x2db10cef98d9882f!8m2!3d-3.8554899!4d102.3204745!16s%2Fg%2F11jy4wwn78!19sChIJ55qBvOC7Ni4RL4jZmO8MsS0?authuser=0&hl=id&rclk=1","CV. Psikologi Ceria","4,7","(63)","Psikolog","·","Jl. Bumi Ayu Raya No.5, RT.006/RW.005","Tutup","· Buka Sen pukul 09.00","·","0853-8484-7854","","Situs Web","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempat nya nyaman, pelayanannya ramah, hasil nya cepat banget keluar""","https://psikologiceria.pages.dev/","","Rute"
"https://www.google.com/maps/place/Risnawati+consulting+psikologi+%28gedung+klinik+kimia+farma%29/data=!4m7!3m6!1s0x30313105dae79545:0xd11be87f4994e5bb!8m2!3d3.5844962!4d98.6796987!16s%2Fg%2F11j8rj_p7q!19sChIJRZXn2gUxMTARu-WUSX_oG9E?authuser=0&hl=id&rclk=1","Risnawati consulting psikologi (gedung klinik kimia farma)","5,0","(2)","Psikolog","·","Jl. Palang Merah No.34c","Tutup","· Buka Sen pukul 14.00","·","0822-6714-3238","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Semenenangkan itu sharing degan Bu Risma.""","","",""
"https://www.google.com/maps/place/Klinik+Psikologi+Rumah+ASA/data=!4m7!3m6!1s0x2e40db26e8d4d1a1:0xd2e3ef6e4d7c8e67!8m2!3d-5.3850477!4d105.238844!16s%2Fg%2F11v41dsjt6!19sChIJodHU6CbbQC4RZ458TW7v49I?authuser=0&hl=id&rclk=1","Klinik Psikologi Rumah ASA","5,0","(1)","Psikolog","·","Perum Griya Sejahtera No.5 Blk E","Buka","· Tutup pukul 16.00","·","0813-3953-4208","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Admin utk booking jg fast respon dan ramah.""","","",""
"https://www.google.com/maps/place/Lentera+Jiwa+by+Tata+Nasmit,+M.Psi.,+C.Ht/data=!4m7!3m6!1s0x30312fb1a40059ef:0x3e495a5b4344461b!8m2!3d3.5842901!4d98.6673307!16s%2Fg%2F11k9dbrfrx!19sChIJ71kApLEvMTARG0ZEQ1taST4?authuser=0&hl=id&rclk=1","Lentera Jiwa by Tata Nasmit, M.Psi., C.Ht","4,9","(72)","Psikolog","·","Sebelah Kie Kie Salon, City Square, Workbase Coworking Space at Cambridge, Lantai 1","Tutup","· Buka Sen pukul 09.00","·","0821-6094-0717","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Rasanya ingin skali berlama-lama berbincang dengan Dokter 🙏🏻🤗.""","","",""
"https://www.google.com/maps/place/Praktik+Psikolog+Yashika+Angesti+Faradhiga+M.+Psi.,+Psikolog/data=!4m7!3m6!1s0x2e258f8a87683635:0x71069a840e5e021b!8m2!3d-1.6223982!4d103.6683531!16s%2Fg%2F11swmbm814!19sChIJNTZoh4qPJS4RGwJeDoSaBnE?authuser=0&hl=id&rclk=1","Praktik Psikolog Yashika Angesti Faradhiga M. Psi., Psikolog","5,0","(3)","Psikolog","·","·","","","Jalan Tri Jaya No.126 A, RT.01","0812-7834-8661","","Rute","","Layanan di tempat","","",""
"https://www.google.com/maps/place/Praktek+Psikolog/data=!4m7!3m6!1s0x30324fe7c0eeced1:0xa035ddf007000cc1!8m2!3d2.9744263!4d99.6441684!16s%2Fg%2F11t7_3krcy!19sChIJ0c7uwOdPMjARwQwAB_DdNaA?authuser=0&hl=id&rclk=1","Praktek Psikolog","5,0","(5)","Psikolog","","·","Tutup","· Buka Sen pukul 08.00","","0813-7535-1695","","Rute","","","","",""
"https://www.google.com/maps/place/Sahabat+Psikologi/data=!4m7!3m6!1s0x2e36afdfe6b9f215:0xcf2caebe76579ff5!8m2!3d-3.8051972!4d102.2783544!16s%2Fg%2F11hcyzqzv5!19sChIJFfK55t-vNi4R9Z9Xdr6uLM8?authuser=0&hl=id&rclk=1","Sahabat Psikologi","5,0","(20)","Terapis psikososial","·","57VH+W8H","Tutup","· Buka Sen pukul 00.00","","","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""tempat konsultasi yang memiliki","","",""
"https://www.google.com/maps/place/Psikolog+Elviati+Achmad/data=!4m7!3m6!1s0x30312e4663e81d1b:0xc30d6d5db01a4565!8m2!3d3.593138!4d98.6335098!16s%2Fg%2F11bztd__tz!19sChIJGx3oY0YuMTARZUUasF1tDcM?authuser=0&hl=id&rclk=1","Psikolog Elviati Achmad","4,5","(4)","Psikolog","·","Jalan Banteng No. 11 CDE, Sei Sikambing C. II, Medan Helvetia","Tutup","· Buka Sen pukul 09.00","·","(061) 8452762","","Rute","","","","",""
"https://www.google.com/maps/place/Praktik+Psikolog+Namira,+M.Psi.,+Psikolog/data=!4m7!3m6!1s0x30372b3d55f240e3:0x3c5ededa26e79094!8m2!3d3.7594717!4d98.4515848!16s%2Fg%2F11zfsq0jpf!19sChIJ40DyVT0rNzARlJDnJtreXjw?authuser=0&hl=id&rclk=1","Praktik Psikolog Namira, M.Psi., Psikolog","5,0","(10)","Psikolog","·","Jl. KH. Zainul Arifin No.78","Tutup","· Buka Sen pukul 09.00","·","0851-2158-6231","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Lihat wajah dokternya aja sdh senang hati..pokoknya dokternya bagus.""","","",""
"https://www.google.com/maps/place/Grahita+Indonesia/data=!4m7!3m6!1s0x2e473b17c573b527:0x5e58f9b5e49001de!8m2!3d-5.3526176!4d104.786371!16s%2Fg%2F11hbv9x2d1!19sChIJJ7VzxRc7Ry4R3gGQ5LX5WF4?authuser=0&hl=id&rclk=1","Grahita Indonesia","5,0","(2)","Psikolog","·","Jln Baru GG Jasela No.5","","","","0853-1154-4288","","Rute","","","","",""
"https://www.google.com/maps/place/Discoverme+Career+Development+%7C+Biro+Konsultasi+Psikologi/data=!4m7!3m6!1s0x30312fb9168ccf3f:0xa365526d3b675f88!8m2!3d3.5860213!4d98.6700157!16s%2Fg%2F11g86nrcwc!19sChIJP8-MFrkvMTARiF9nO21SZaM?authuser=0&hl=id&rclk=1","Discoverme Career Development | Biro Konsultasi Psikologi","4,9","(162)","Psikolog","·","Gedung Prudential, Jl. Taruma No.17-A-B Lantai 3","Tutup","· Buka Sen pukul 10.00","·","0851-1727-8881","","Situs Web","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""baguss sekaliii, sangat tenang dengerin","http://www.discoverme.co.id/","","Rute"
"https://www.google.com/maps/place/Praktik+Psikolog/data=!4m7!3m6!1s0x302da15f62f9982d:0xf12699f8fb3efbe1!8m2!3d2.0875702!4d99.8415184!16s%2Fg%2F11sk6tl77x!19sChIJLZj5Yl-hLTAR4fs--_iZJvE?authuser=0&hl=id&rclk=1","Praktik Psikolog","","","Psikolog","·","Jl. Perisai No.48B","Tutup","· Buka Sen pukul 14.00","·","0813-9605-7446","","Rute","","","","",""
"https://www.google.com/maps/place/Praktik+Psikologi+Octa+Reni+Setiawati,+S.Psi.,+M.Psi.,+Psikolog/data=!4m7!3m6!1s0x2e40daade0d5d207:0x546239ea8fbeec0!8m2!3d-5.3721666!4d105.2295905!16s%2Fg%2F11f57cklsb!19sChIJB9LV4K3aQC4RwO77qJ4jRgU?authuser=0&hl=id&rclk=1","Praktik Psikologi Octa Reni Setiawati, S.Psi., M.Psi., Psikolog","4,6","(23)","Psikolog","·","Perumahan Bumi Puspa Kencana, Blk. E-D Jl. Pramuka No.3","Tutup","· Buka Sen pukul 09.00","·","0821-5113-0880","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Baik, ramah, pelayanan sopan, dan tempat sangat nyaman""","","",""
"https://www.google.com/maps/place/STIFIn+Brain+Marelan/data=!4m7!3m6!1s0x30312d199f503077:0x14964c35eb22f1db!8m2!3d3.6990519!4d98.6565803!16s%2Fg%2F11vc7vn8h4!19sChIJdzBQnxktMTAR2_Ei6zVMlhQ?authuser=0&hl=id&rclk=1","STIFIn Brain Marelan","5,0","(3)","Psikolog","·","Depan Fritto Chiken, Gg. Mushollah Jl. Marelan Raya Ps. II","Buka","· Tutup pukul 00.00","·","0812-5530-093","","Situs Web","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Awalnya saya gak tau bakat minat saya itu apa dan gimana.""","http://www.stifinbrain.com/","","Rute"
"https://www.google.com/maps/place/Praktek+Psikolog+Biro+Psikologi+Tentrem+Hati/data=!4m7!3m6!1s0x2e40dbe5c15a814f:0x95af0b46194a74bf!8m2!3d-5.4307357!4d105.2535686!16s%2Fg%2F11jpdpqfsz!19sChIJT4FaweXbQC4Rv3RKGUYLr5U?authuser=0&hl=id&rclk=1","Praktek Psikolog Biro Psikologi Tentrem Hati","5,0","(6)","Psikolog","·","Jl. Wolter Monginsidi No.156a LT. 2","","","","0811-7900-071","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Mau tanya konsultasi nya bayar brp ya?""","","",""
"https://www.google.com/maps/place/Poliklinik+Psikologi+RSJ+Daerah+Provinsi+Jambi/data=!4m7!3m6!1s0x2e2589001b157e1d:0x347a48491933da5e!8m2!3d-1.6142201!4d103.5520621!16s%2Fg%2F11w9nv0yky!19sChIJHX4VGwCJJS4RXtozGUlIejQ?authuser=0&hl=id&rclk=1","Poliklinik Psikologi RSJ Daerah Provinsi Jambi","5,0","(1)","Rumah Sakit Jiwa","·","9HP2+5JX","","","","","","Rute","","","","",""
"https://www.google.com/maps/place/Praktik+Psikolog+Pangkalpinang+Desta+Israwanda,+M.Psi.,+Psikolog+%28Psikotest,+Konsultasi+%26+Psikoterapi%29/data=!4m7!3m6!1s0x2e22c11d751f107d:0x5fc5ff700f246c78!8m2!3d-2.1259614!4d106.105827!16s%2Fg%2F11vm6f8hh6!19sChIJfRAfdR3BIi4ReGwkD3D_xV8?authuser=0&hl=id&rclk=1","Praktik Psikolog Pangkalpinang Desta Israwanda, M.Psi., Psikolog (Psikotest, Konsultasi & Psikoterapi)","5,0","(2)","Psikolog","·","Jl. Kejaksaan No.53","Tutup","· Buka Sen pukul 08.00","·","0856-6946-9794","","Rute","","","","",""
"https://www.google.com/maps/place/Praktek+Psikolog+Diah,+M.Psi.,+Psikolog/data=!4m7!3m6!1s0x2e258fcfd304f975:0xe67e7ea203e2662e!8m2!3d-1.6234901!4d103.6412145!16s%2Fg%2F11v0y5mq__!19sChIJdfkE08-PJS4RLmbiA6J-fuY?authuser=0&hl=id&rclk=1","Praktek Psikolog Diah, M.Psi., Psikolog","5,0","(9)","Psikolog","·","Jl. Iswahyudi No.114","Tutup","· Buka Jum pukul 19.00","·","0821-8443-3004","","Situs Web","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Bagus sekali untuk yang mau tahu perkembangan anak bisa tes disini""","https://linktr.ee/psikologdiah","","Rute"
"https://www.google.com/maps/place/Praktek+Spesialis+Jiwa+Konsultasi+Narkoba+%26+Masalah+Kejiwaan/data=!4m7!3m6!1s0x30312fc0f020c6fb:0x34b818b724d16d25!8m2!3d3.5638811!4d98.6400126!16s%2Fg%2F1pzpt2_6s!19sChIJ-8Yg8MAvMTARJW3RJLcYuDQ?authuser=0&hl=id&rclk=1","Praktek Spesialis Jiwa Konsultasi Narkoba & Masalah Kejiwaan","4,0","(1)","Klinik Tanpa Perjanjian","·","No. 6 C, Jl. Setia Budi Komplek Setia Budi Centre","","","","(061) 8226358","","Rute","","","","",""
"https://www.google.com/maps/place/LEMBAGA+PSIKOLOGI+KOGNISIA/data=!4m7!3m6!1s0x30312f1070396c7b:0x36168c15a31750cd!8m2!3d3.5856893!4d98.6331829!16s%2Fg%2F11nh8vjjxw!19sChIJe2w5cBAvMTARzVAXoxWMFjY?authuser=0&hl=id&rclk=1","LEMBAGA PSIKOLOGI KOGNISIA","5,0","(25)","Psikolog","·","Jl. Rajawali No.30","Tutup","· Buka Sen pukul 09.00","·","0838-0025-5833","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""minum teh manis di pagi hari,
pelayanannya mantap bikin hati terobati👍🏻""","","",""
"https://www.google.com/maps/place/Biro+Konsultasi+Psikologi+Hijau/data=!4m7!3m6!1s0x2e473315b322e7ad:0x24d2e790955fec34!8m2!3d-5.3686887!4d104.9398538!16s%2Fg%2F11lpxyp1kf!19sChIJrecisxUzRy4RNOxflZDn0iQ?authuser=0&hl=id&rclk=1","Biro Konsultasi Psikologi Hijau","5,0","(32)","Psikolog","·","Lucky Arya Residence 2, Jl. Hos Cokroaminoto Barat No.18","Tutup","· Buka Sen pukul 09.00","·","0811-666-846","","Situs Web","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Sehat terus ibu, agar selalu dapat membantu orang lain.""","https://ukinstitute.org/#biro","","Rute"
"https://www.google.com/maps/place/Yayasan+Betshalam/data=!4m7!3m6!1s0x30318588e8d2cf8f:0x4a19fff6933cb7a!8m2!3d2.9458002!4d99.0597228!16s%2Fg%2F11nfrb61m_!19sChIJj8_S6IiFMTAResszaf-foQQ?authuser=0&hl=id&rclk=1","Yayasan Betshalam","5,0","(4)","Psikoterapis","·","Jl. Laguboti No.56 D","Buka","· Tutup pukul 17.00","·","0813-7667-5525","","Situs Web","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Betshalam yang terbaik!!""","https://www.facebook.com/betshalam.siantar","","Rute"
"https://www.google.com/maps/place/Praktik+Psikolog+Claudia+Purnama+Dewi+Situmeang,+M.Psi,+Psikolog/data=!4m7!3m6!1s0x303131fbb84c1c81:0xb69004919225c1d2!8m2!3d3.543036!4d98.7095608!16s%2Fg%2F11lylc6wsr!19sChIJgRxMuPsxMTAR0sElkpEEkLY?authuser=0&hl=id&rclk=1","Praktik Psikolog Claudia Purnama Dewi Situmeang, M.Psi, Psikolog","5,0","(22)","Psikolog","·","Flash Futsal, Jl. Garu III KOMP TAMAN HARJOSARI INDAH No.120","Tutup","· Buka Jum pukul 09.00","·","0895-6152-83475","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pelayanan nyaa baik, Ramah, &Lembut, selamat bertemu di sesi kedua""","","",""
"https://www.google.com/maps/place/Psikolog+Klinis+Elsy+%28ZaHa+Foundation+Indonesia%29/data=!4m7!3m6!1s0x2e40dbe5c3ce203f:0x88026ebd4f8b9e3b!8m2!3d-5.3870161!4d105.282333!16s%2Fg%2F11rycp662l!19sChIJPyDOw-XbQC4RO56LT71uAog?authuser=0&hl=id&rclk=1","Psikolog Klinis Elsy (ZaHa Foundation Indonesia)","5,0","(2)","Psikolog","·","Jl. Agatis Blok TA.1 No.5","Segera buka","· 09.30","·","0858-3214-1058","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Baik ramah nyaman""","","",""
"https://www.google.com/maps/place/ESQ+Coaching+%26+Hipnoterapi/data=!4m7!3m6!1s0x2e3b7554fbc2fae5:0x4ca36ab328de84a5!8m2!3d-2.9477411!4d104.7519393!16s%2Fg%2F11r3c8xz5p!19sChIJ5frC-1R1Oy4RpYTeKLNqo0w?authuser=0&hl=id&rclk=1","ESQ Coaching & Hipnoterapi","5,0","(60)","Psikolog","·","Lrg. Harapan I No.1935","Tutup","· Buka pukul 10.00","·","0852-6634-1577","","Situs Web","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempat terapi nya nyaman, tenang, wangi, bersih.""","https://www.instagram.com/esqmental.wellness_plg","","Rute"
"https://www.google.com/maps/place/Charitas+Hospital+Palembang/data=!4m7!3m6!1s0x2e3b76754e6b8c99:0x2e1871f64a2a3002!8m2!3d-2.9750631!4d104.7526774!16s%2Fg%2F1tnl3plg!19sChIJmYxrTnV2Oy4RAjAqSvZxGC4?authuser=0&hl=id&rclk=1","Charitas Hospital Palembang","4,8","(5.820)","Rumah Sakit Swasta","·","·","Buka 24 jam","","Jl. Jend. Sudirman No.1054","(0711) 353375","","Situs Web","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Dokter  bidan dan susternya baik2 banget, dan informatif""","http://charitashospital.com/palembang/","","Rute"
"https://www.google.com/maps/place/ANISA+Rumah+Psikologi/data=!4m7!3m6!1s0x2e40dbe0192b0f85:0x2d26533689b5ec97!8m2!3d-5.373172!4d105.2618925!16s%2Fg%2F11j1hs_tjz!19sChIJhQ8rGeDbQC4Rl-y1iTZTJi0?authuser=0&hl=id&rclk=1","ANISA Rumah Psikologi","4,7","(47)","Psikolog","·","Jl. Harapan No.20","Tutup","· Buka Sen pukul 10.00","·","0821-7719-8711","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Layanan untuk dewasa dan anak lengkap dari konseling sampe psikotes.""","","",""
"https://www.google.com/maps/place/Biro+Psikologi+Quantum+Nusa+Konsultan/data=!4m7!3m6!1s0x2e40bbefeaf5d10f:0xad7a211e1a1d9566!8m2!3d-5.0921231!4d105.2874892!16s%2Fg%2F1pztlb36p!19sChIJD9H16u-7QC4RZpUdGh4heq0?authuser=0&hl=id&rclk=1","Biro Psikologi Quantum Nusa Konsultan","4,8","(14)","Psikolog","·","Jl. RA Kartini No.28","Buka","· Tutup pukul 16.30","·","0852-6997-9512","","Situs Web","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Sangat profesional, responsif dan membantu.""","https://quantumnusa.com/","","Rute"
"https://www.google.com/maps/place/Biro+Konsultasi+Psikologi/data=!4m7!3m6!1s0x3031316d2f6eba61:0xa4504f13692e3480!8m2!3d3.6007489!4d98.7177207!16s%2Fg%2F11b8yz0_zl!19sChIJYbpuL20xMTARgDQuaRNPUKQ?authuser=0&hl=id&rclk=1","Biro Konsultasi Psikologi","5,0","(2)","Psikolog","·","Jl. Kolam No.1","Tutup","· Buka Sen pukul 09.00","·","(061) 7366878","","Situs Web","","","https://psikologi.uma.ac.id/","","Rute"
"https://www.google.com/maps/place/Psikolog+Klinis+Dhebby/data=!4m7!3m6!1s0x3031317b94f23e25:0xa2ce53910c86effc!8m2!3d3.5981217!4d98.7259031!16s%2Fg%2F11rw_bksgn!19sChIJJT7ylHsxMTAR_O-GDJFTzqI?authuser=0&hl=id&rclk=1","Psikolog Klinis Dhebby","3,7","(6)","Psikolog","·","Gg. Makmur No.2","Tutup","· Buka Sen pukul 17.00","·","0816-341-212","","Situs Web","","","https://forms.gle/rBsC3dXfjEoLF5w39","","Rute"
"https://www.google.com/maps/place/Praktek+dr.+Feilin+Tanita,+Sp.+KJ/data=!4m7!3m6!1s0x2e22c15f4789182d:0x57a424f3a71026d8!8m2!3d-2.1337226!4d106.121132!16s%2Fg%2F11jt26pw71!19sChIJLRiJR1_BIi4R2CYQp_MkpFc?authuser=0&hl=id&rclk=1","Praktek dr. Feilin Tanita, Sp. KJ","5,0","(5)","Psikiater","·","Jl. Tegal","Tutup","· Buka Sen pukul 18.00","·","0821-7871-822","","Situs Web","","","https://instagram.com/psikiater_dr.feilintanita?igshid=YmMyMTA2M2Y=","","Rute"
"https://www.google.com/maps/place/Praktek+Psikolog/data=!4m7!3m6!1s0x2e2ea9b0b4ca8ed3:0x8048f1bbd132dac1!8m2!3d-1.2718786!4d102.1321463!16s%2Fg%2F11rndmrj8_!19sChIJ047KtLCpLi4Rwdoy0bvxSIA?authuser=0&hl=id&rclk=1","Praktek Psikolog","5,0","(2)","Psikolog","·","P4HJ+6VR, Jl. 23","Tutup","· Buka Sen pukul 08.00","·","0822-7814-0994","","Rute","","","","",""
"https://www.google.com/maps/place/Biro+Konsultasi+Psikologi+%22Hijau%22+Bengkulu/data=!4m7!3m6!1s0x2e36bb0ceb022cb3:0xbfb4f087b2f28bfa!8m2!3d-3.8371725!4d102.3086712!16s%2Fg%2F11rj3tz3ms!19sChIJsywC6wy7Ni4R-ovysofwtL8?authuser=0&hl=id&rclk=1","Biro Konsultasi Psikologi ""Hijau"" Bengkulu","5,0","(2)","Psikolog","·","Jl. Gelatik Raya No.125","","","","","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Sangat puas dengan penjelasan konselor nya""","","",""
